Tiempo,Sensor_Analogico,Sensor_Digital,Diferencia,Datos_Crudos_Sensor_Analogico
2025-05-18 22:59:00,37.8,31.9,5.9,636
2025-05-18 22:59:00,37.4,31.9,5.6,636
2025-05-18 22:59:00,38.8,31.9,6.9,638
2025-05-18 22:59:00,39.0,31.9,7.0,639
2025-05-18 22:59:00,36.9,31.9,5.0,635
2025-05-18 22:59:00,39.0,31.9,7.1,639
2025-05-18 22:59:00,38.8,31.9,6.8,638
2025-05-18 22:59:00,37.2,31.9,5.3,635
2025-05-18 22:59:00,38.6,31.9,6.6,638
2025-05-18 22:59:00,38.7,31.9,6.8,638
2025-05-18 22:59:00,38.1,31.9,6.1,637
2025-05-18 22:59:00,37.1,31.9,5.1,635
2025-05-18 22:59:00,38.8,31.9,6.9,638
2025-05-18 22:59:00,39.2,31.9,7.2,639
2025-05-18 22:59:00,36.9,31.9,5.0,635
2025-05-18 22:59:00,39.0,31.9,7.1,639
2025-05-18 22:59:00,38.8,31.9,6.9,638
2025-05-18 22:59:00,37.5,31.9,5.6,636
2025-05-18 22:59:00,37.6,31.9,5.7,636
2025-05-18 22:59:00,38.5,31.9,6.5,638
2025-05-18 22:59:00,38.8,31.9,6.9,638
2025-05-18 22:59:00,36.9,31.9,5.0,635
2025-05-18 22:59:00,38.8,31.9,6.9,638
2025-05-18 22:59:00,38.7,31.9,6.8,638
2025-05-18 22:59:00,37.1,31.9,5.2,635
2025-05-18 22:59:00,38.4,31.9,6.5,638
2025-05-18 22:59:00,38.6,31.9,6.7,638
2025-05-18 22:59:00,38.0,31.9,6.1,637
2025-05-18 22:59:00,37.0,31.9,5.1,635
2025-05-18 22:59:00,38.8,31.9,6.9,638
2025-05-18 22:59:00,39.1,31.9,7.2,639
2025-05-18 22:59:00,37.0,31.9,5.1,635
2025-05-18 22:59:00,39.0,31.9,7.1,639
2025-05-18 22:59:00,38.8,31.9,6.9,638
2025-05-18 22:59:00,37.2,31.9,5.3,635
2025-05-18 22:59:00,38.3,31.9,6.4,637
2025-05-18 22:59:00,38.4,31.9,6.5,638
2025-05-18 22:59:00,38.0,31.9,6.1,637
2025-05-18 22:59:00,37.1,31.8,5.2,635
2025-05-18 22:59:00,38.7,31.8,6.9,638
2025-05-18 22:59:00,39.0,31.8,7.2,639
2025-05-18 23:00:00,36.9,31.8,5.1,635
2025-05-18 23:00:00,38.7,31.8,6.9,638
2025-05-18 23:00:00,39.0,31.8,7.2,639
2025-05-18 23:00:00,36.9,31.8,5.1,635
2025-05-18 23:00:00,38.8,31.8,7.0,638
2025-05-18 23:00:00,39.0,31.8,7.2,639
2025-05-18 23:00:00,36.9,31.8,5.1,635
2025-05-18 23:00:00,38.5,31.9,6.6,638
2025-05-18 23:00:00,38.4,31.9,6.5,638
2025-05-18 23:00:00,37.2,31.8,5.4,635
2025-05-18 23:00:00,38.7,31.8,6.9,638
2025-05-18 23:00:00,37.8,31.9,6.0,636
2025-05-18 23:00:00,37.4,31.8,5.6,636
2025-05-18 23:00:00,38.5,31.8,6.7,638
2025-05-18 23:00:00,37.9,31.8,6.1,637
2025-05-18 23:00:00,37.4,31.9,5.6,636
2025-05-18 23:00:00,38.6,31.8,6.8,638
2025-05-18 23:00:00,37.8,31.8,6.0,636
2025-05-18 23:00:00,37.5,31.8,5.7,636
2025-05-18 23:00:00,38.7,31.8,6.9,638
2025-05-18 23:00:00,37.6,31.9,5.8,636
2025-05-18 23:00:00,37.9,31.8,6.1,637
2025-05-18 23:00:00,38.9,31.8,7.0,639
2025-05-18 23:00:00,37.3,31.8,5.5,635
2025-05-18 23:00:00,38.6,31.8,6.8,638
2025-05-18 23:00:00,38.5,31.8,6.7,638
2025-05-18 23:00:00,37.0,31.8,5.1,635
2025-05-18 23:00:00,38.8,31.8,7.0,638
2025-05-18 23:00:00,38.5,31.8,6.7,638
2025-05-18 23:00:00,36.9,31.8,5.0,634
2025-05-18 23:00:00,39.0,31.8,7.1,639
2025-05-18 23:00:00,38.6,31.8,6.8,638
2025-05-18 23:00:00,36.9,31.8,5.0,634
2025-05-18 23:00:00,38.9,31.8,7.1,639
2025-05-18 23:00:00,38.5,31.8,6.7,638
2025-05-18 23:00:00,36.9,31.8,5.0,634
2025-05-18 23:00:00,38.8,31.8,7.0,638
2025-05-18 23:00:00,38.4,31.8,6.6,638
2025-05-18 23:00:00,37.0,31.8,5.2,635
2025-05-18 23:00:00,38.9,31.8,7.0,639
2025-05-18 23:00:00,38.4,31.8,6.6,638
2025-05-18 23:00:00,37.0,31.8,5.1,635
2025-05-18 23:00:00,38.9,31.8,7.0,639
2025-05-18 23:00:00,38.5,31.8,6.7,638
2025-05-18 23:00:00,36.9,31.8,5.0,634
2025-05-18 23:00:00,38.9,31.7,7.1,639
2025-05-18 23:00:00,38.7,31.8,6.9,638
2025-05-18 23:00:00,36.8,31.8,4.9,634
2025-05-18 23:00:00,38.8,31.8,7.0,638
2025-05-18 23:00:00,38.8,31.8,7.0,638
2025-05-18 23:00:00,36.7,31.8,4.9,634
2025-05-18 23:00:00,38.7,31.8,6.9,638
2025-05-18 23:00:00,38.7,31.8,6.9,638
2025-05-18 23:00:00,36.8,31.7,5.1,634
2025-05-18 23:00:00,38.9,31.8,7.0,639
2025-05-18 23:00:00,38.7,31.7,7.0,638
2025-05-18 23:00:00,36.9,31.8,5.1,635
2025-05-18 23:01:00,39.0,31.8,7.1,639
2025-05-18 23:01:00,38.6,31.7,6.8,638
2025-05-18 23:01:00,37.2,31.8,5.3,635
2025-05-18 23:01:00,38.1,31.7,6.3,637
2025-05-18 23:01:00,38.4,31.8,6.6,638
2025-05-18 23:01:00,38.1,31.7,6.4,637
2025-05-18 23:01:00,36.7,31.7,5.0,634
2025-05-18 23:01:00,38.5,31.7,6.7,638
2025-05-18 23:01:00,38.6,31.7,6.9,638
2025-05-18 23:01:00,36.9,31.7,5.1,634
2025-05-18 23:01:00,38.3,31.7,6.5,637
2025-05-18 23:01:00,38.4,31.7,6.6,638
2025-05-18 23:01:00,38.2,31.7,6.4,637
2025-05-18 23:01:00,36.7,31.7,4.9,634
2025-05-18 23:01:00,38.6,31.7,6.9,638
2025-05-18 23:01:00,38.6,31.7,6.8,638
2025-05-18 23:01:00,36.8,31.7,5.1,634
2025-05-18 23:01:00,38.3,31.7,6.5,637
2025-05-18 23:01:00,38.4,31.7,6.7,638
2025-05-18 23:01:00,38.0,31.7,6.2,637
2025-05-18 23:01:00,36.9,31.7,5.1,634
2025-05-18 23:01:00,38.6,31.7,6.8,638
2025-05-18 23:01:00,38.8,31.7,7.0,638
2025-05-18 23:01:00,36.9,31.7,5.2,635
2025-05-18 23:01:00,38.7,31.7,6.9,638
2025-05-18 23:01:00,38.4,31.7,6.6,638
2025-05-18 23:01:00,37.5,31.7,5.8,636
2025-05-18 23:01:00,37.0,31.7,5.2,635
2025-05-18 23:01:00,38.5,31.7,6.8,638
2025-05-18 23:01:00,39.0,31.7,7.2,639
2025-05-18 23:01:00,37.0,31.7,5.2,635
2025-05-18 23:01:00,38.7,31.7,7.0,638
2025-05-18 23:01:00,38.5,31.7,6.7,638
2025-05-18 23:01:00,38.2,31.7,6.5,637
2025-05-18 23:01:00,36.9,31.7,5.2,635
2025-05-18 23:01:00,38.9,31.7,7.2,639
2025-05-18 23:01:00,38.8,31.7,7.1,638
2025-05-18 23:01:00,37.4,31.7,5.7,636
2025-05-18 23:01:00,37.6,31.7,6.0,636
2025-05-18 23:01:00,38.5,31.7,6.8,638
2025-05-18 23:01:00,38.7,31.7,7.0,638
2025-05-18 23:01:00,36.8,31.7,5.1,634
2025-05-18 23:01:00,38.8,31.7,7.1,638
2025-05-18 23:01:00,38.5,31.7,6.8,638
2025-05-18 23:01:00,37.2,31.7,5.5,635
2025-05-18 23:01:00,37.7,31.7,6.0,636
2025-05-18 23:01:00,38.4,31.7,6.7,638
2025-05-18 23:01:00,38.6,31.7,6.9,638
2025-05-18 23:01:00,36.9,31.7,5.2,634
2025-05-18 23:01:00,38.7,31.7,7.0,638
2025-05-18 23:01:00,38.7,31.7,7.0,638
2025-05-18 23:01:00,37.0,31.7,5.3,635
2025-05-18 23:01:00,38.5,31.7,6.8,638
2025-05-18 23:01:00,38.4,31.7,6.7,638
2025-05-18 23:01:00,37.7,31.7,6.1,636
2025-05-18 23:01:00,37.0,31.6,5.4,635
2025-05-18 23:02:00,38.4,31.6,6.7,638
2025-05-18 23:02:00,38.7,31.7,7.0,638
2025-05-18 23:02:00,36.5,31.6,4.9,634
2025-05-18 23:02:00,38.6,31.6,7.0,638
2025-05-18 23:02:00,38.4,31.6,6.7,638
2025-05-18 23:02:00,37.0,31.6,5.4,635
2025-05-18 23:02:00,37.7,31.6,6.1,636
2025-05-18 23:02:00,38.4,31.6,6.7,638
2025-05-18 23:02:00,38.4,31.6,6.8,638
2025-05-18 23:02:00,36.6,31.6,4.9,634
2025-05-18 23:02:00,38.6,31.6,7.0,638
2025-05-18 23:02:00,38.5,31.6,6.8,638
2025-05-18 23:02:00,37.1,31.6,5.5,635
2025-05-18 23:02:00,37.5,31.6,5.9,636
2025-05-18 23:02:00,38.4,31.6,6.8,638
2025-05-18 23:02:00,38.6,31.6,7.1,638
2025-05-18 23:02:00,36.8,31.6,5.2,634
2025-05-18 23:02:00,38.5,31.6,7.0,638
2025-05-18 23:02:00,38.4,31.6,6.8,638
2025-05-18 23:02:00,38.5,31.6,6.9,638
2025-05-18 23:02:00,36.8,31.6,5.2,634
2025-05-18 23:02:00,38.8,31.6,7.2,638
2025-05-18 23:02:00,38.5,31.6,6.9,638
2025-05-18 23:02:00,37.4,31.6,5.8,636
2025-05-18 23:02:00,37.2,31.6,5.6,635
2025-05-18 23:02:00,38.4,31.6,6.8,638
2025-05-18 23:02:00,38.8,31.6,7.2,638
2025-05-18 23:02:00,36.7,31.5,5.2,634
2025-05-18 23:02:00,38.8,31.6,7.3,638
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:02:00,37.2,31.5,5.7,635
2025-05-18 23:02:00,37.2,31.5,5.7,635
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:02:00,36.5,31.5,5.0,634
2025-05-18 23:02:00,38.5,31.4,7.1,638
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:02:00,36.7,31.5,5.2,634
2025-05-18 23:02:00,38.0,31.4,6.6,637
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:02:00,38.1,31.5,6.6,637
2025-05-18 23:02:00,36.6,31.5,5.1,634
2025-05-18 23:02:00,38.6,31.5,7.1,638
2025-05-18 23:02:00,38.5,31.5,7.0,638
2025-05-18 23:02:00,36.8,31.5,5.3,634
2025-05-18 23:02:00,38.3,31.5,6.8,637
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:02:00,37.5,31.5,6.0,636
2025-05-18 23:02:00,36.8,31.5,5.3,634
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:02:00,38.7,31.5,7.2,638
2025-05-18 23:02:00,36.5,31.5,5.0,634
2025-05-18 23:02:00,38.6,31.5,7.1,638
2025-05-18 23:02:00,38.5,31.5,7.0,638
2025-05-18 23:02:00,36.6,31.5,5.1,634
2025-05-18 23:02:00,38.8,31.5,7.3,638
2025-05-18 23:02:00,38.4,31.5,6.9,638
2025-05-18 23:03:00,37.1,31.5,5.6,635
2025-05-18 23:03:00,38.5,31.5,7.0,638
2025-05-18 23:03:00,38.3,31.5,6.8,637
2025-05-18 23:03:00,37.1,31.5,5.6,635
2025-05-18 23:03:00,38.3,31.5,6.8,637
2025-05-18 23:03:00,38.4,31.5,6.9,638
2025-05-18 23:03:00,37.3,31.5,5.8,635
2025-05-18 23:03:00,37.7,31.5,6.2,636
2025-05-18 23:03:00,38.4,31.5,6.9,638
2025-05-18 23:03:00,37.8,31.5,6.3,636
2025-05-18 23:03:00,37.2,31.5,5.7,635
2025-05-18 23:03:00,38.4,31.5,6.9,638
2025-05-18 23:03:00,38.3,31.5,6.8,637
2025-05-18 23:03:00,36.7,31.5,5.2,634
2025-05-18 23:03:00,38.4,31.5,6.9,638
2025-05-18 23:03:00,38.7,31.5,7.2,638
2025-05-18 23:03:00,36.8,31.5,5.3,634
2025-05-18 23:03:00,38.5,31.5,7.0,638
2025-05-18 23:03:00,38.9,31.5,7.4,639
2025-05-18 23:03:00,36.8,31.5,5.3,634
2025-05-18 23:03:00,38.7,31.5,7.2,638
2025-05-18 23:03:00,38.9,31.5,7.4,639
2025-05-18 23:03:00,36.7,31.5,5.2,634
2025-05-18 23:03:00,38.7,31.5,7.2,638
2025-05-18 23:03:00,38.5,31.5,7.0,638
2025-05-18 23:03:00,36.9,31.5,5.4,635
2025-05-18 23:03:00,38.4,31.4,6.9,638
2025-05-18 23:03:00,38.4,31.5,6.9,638
2025-05-18 23:03:00,37.7,31.5,6.2,636
2025-05-18 23:03:00,36.6,31.4,5.1,634
2025-05-18 23:03:00,38.4,31.4,7.0,638
2025-05-18 23:03:00,38.6,31.4,7.2,638
2025-05-18 23:03:00,37.0,31.5,5.5,635
2025-05-18 23:03:00,38.0,31.5,6.5,637
2025-05-18 23:03:00,38.4,31.5,6.9,638
2025-05-18 23:03:00,38.5,31.5,7.0,638
2025-05-18 23:03:00,36.6,31.5,5.1,634
2025-05-18 23:03:00,38.6,31.4,7.1,638
2025-05-18 23:03:00,38.5,31.4,7.0,638
2025-05-18 23:03:00,37.0,31.4,5.5,635
2025-05-18 23:03:00,37.7,31.4,6.3,636
2025-05-18 23:03:00,38.4,31.4,6.9,638
2025-05-18 23:03:00,38.2,31.4,6.8,637
2025-05-18 23:03:00,36.6,31.4,5.1,634
2025-05-18 23:03:00,38.4,31.4,7.0,638
2025-05-18 23:03:00,38.7,31.4,7.2,638
2025-05-18 23:03:00,36.7,31.4,5.2,634
2025-05-18 23:03:00,38.7,31.4,7.2,638
2025-05-18 23:03:00,38.4,31.4,6.9,638
2025-05-18 23:03:00,36.8,31.4,5.4,634
2025-05-18 23:03:00,38.8,31.4,7.3,638
2025-05-18 23:03:00,38.4,31.4,6.9,638
2025-05-18 23:03:00,36.7,31.4,5.2,634
2025-05-18 23:03:00,38.6,31.4,7.2,638
2025-05-18 23:03:00,38.4,31.4,7.0,638
2025-05-18 23:03:00,36.4,31.4,5.0,634
2025-05-18 23:04:00,38.4,31.4,7.0,638
2025-05-18 23:04:00,38.6,31.4,7.2,638
2025-05-18 23:04:00,36.5,31.4,5.1,634
2025-05-18 23:04:00,38.4,31.4,7.0,638
2025-05-18 23:04:00,38.7,31.4,7.2,638
2025-05-18 23:04:00,36.4,31.4,5.0,634
2025-05-18 23:04:00,38.4,31.4,7.0,638
2025-05-18 23:04:00,38.5,31.4,7.1,638
2025-05-18 23:04:00,36.5,31.4,5.1,634
2025-05-18 23:04:00,38.6,31.4,7.2,638
2025-05-18 23:04:00,38.4,31.4,7.0,638
2025-05-18 23:04:00,36.5,31.4,5.1,634
2025-05-18 23:04:00,38.7,31.4,7.3,638
2025-05-18 23:04:00,38.4,31.4,7.0,638
2025-05-18 23:04:00,36.6,31.4,5.2,634
2025-05-18 23:04:00,38.6,31.3,7.3,638
2025-05-18 23:04:00,38.4,31.4,7.0,638
2025-05-18 23:04:00,36.5,31.4,5.1,634
2025-05-18 23:04:00,38.6,31.3,7.3,638
2025-05-18 23:04:00,38.3,31.4,6.9,637
2025-05-18 23:04:00,36.5,31.3,5.2,634
2025-05-18 23:04:00,38.5,31.3,7.2,638
2025-05-18 23:04:00,38.3,31.4,6.9,637
2025-05-18 23:04:00,36.6,31.3,5.3,634
2025-05-18 23:04:00,38.6,31.3,7.3,638
2025-05-18 23:04:00,38.3,31.3,7.0,637
2025-05-18 23:04:00,36.8,31.3,5.5,634
2025-05-18 23:04:00,38.3,31.3,7.0,637
2025-05-18 23:04:00,38.3,31.3,7.0,637
2025-05-18 23:04:00,37.0,31.3,5.7,635
2025-05-18 23:04:00,37.7,31.3,6.4,636
2025-05-18 23:04:00,38.1,31.3,6.8,637
2025-05-18 23:04:00,37.1,31.3,5.8,635
2025-05-18 23:04:00,36.8,31.3,5.5,634
2025-05-18 23:04:00,38.0,31.3,6.7,637
2025-05-18 23:04:00,37.6,31.3,6.3,636
2025-05-18 23:04:00,36.4,31.2,5.2,634
2025-05-18 23:04:00,38.0,31.3,6.7,637
2025-05-18 23:04:00,38.4,31.3,7.1,638
2025-05-18 23:04:00,36.4,31.2,5.2,634
2025-05-18 23:04:00,38.2,31.3,6.9,637
2025-05-18 23:04:00,38.3,31.3,7.0,637
2025-05-18 23:04:00,36.5,31.2,5.2,634
2025-05-18 23:04:00,38.5,31.3,7.2,638
2025-05-18 23:04:00,38.1,31.3,6.8,637
2025-05-18 23:04:00,36.9,31.3,5.5,634
2025-05-18 23:04:00,37.5,31.2,6.2,636
2025-05-18 23:04:00,37.9,31.2,6.7,637
2025-05-18 23:04:00,37.5,31.2,6.2,636
2025-05-18 23:04:00,36.5,31.2,5.3,634
2025-05-18 23:04:00,38.0,31.2,6.7,637
2025-05-18 23:04:00,38.5,31.2,7.2,638
2025-05-18 23:04:00,36.3,31.2,5.1,633
2025-05-18 23:04:00,38.3,31.2,7.1,637
2025-05-18 23:04:00,38.3,31.2,7.0,637
2025-05-18 23:04:00,36.5,31.2,5.3,634
2025-05-18 23:04:00,38.3,31.2,7.0,637
2025-05-18 23:05:00,38.0,31.2,6.8,637
2025-05-18 23:05:00,37.3,31.2,6.1,635
2025-05-18 23:05:00,36.6,31.2,5.3,634
2025-05-18 23:05:00,38.1,31.2,6.8,637
2025-05-18 23:05:00,38.5,31.2,7.2,638
2025-05-18 23:05:00,36.4,31.2,5.1,633
2025-05-18 23:05:00,38.5,31.2,7.2,638
2025-05-18 23:05:00,38.1,31.2,6.8,637
2025-05-18 23:05:00,36.6,31.2,5.4,634
2025-05-18 23:05:00,38.0,31.2,6.8,637
2025-05-18 23:05:00,37.9,31.2,6.7,637
2025-05-18 23:05:00,37.2,31.2,6.0,635
2025-05-18 23:05:00,36.9,31.2,5.7,635
2025-05-18 23:05:00,38.1,31.2,6.8,637
2025-05-18 23:05:00,37.8,31.2,6.6,636
2025-05-18 23:05:00,36.5,31.2,5.3,634
2025-05-18 23:05:00,38.1,31.2,6.9,637
2025-05-18 23:05:00,38.4,31.2,7.2,638
2025-05-18 23:05:00,36.4,31.2,5.2,634
2025-05-18 23:05:00,38.4,31.2,7.2,638
2025-05-18 23:05:00,38.6,31.2,7.4,638
2025-05-18 23:05:00,36.4,31.2,5.2,634
2025-05-18 23:05:00,38.4,31.2,7.2,638
2025-05-18 23:05:00,38.6,31.2,7.4,638
2025-05-18 23:05:00,36.4,31.2,5.2,634
2025-05-18 23:05:00,38.4,31.2,7.2,638
2025-05-18 23:05:00,38.6,31.2,7.4,638
2025-05-18 23:05:00,36.5,31.2,5.3,634
2025-05-18 23:05:00,38.7,31.2,7.5,638
2025-05-18 23:05:00,38.4,31.2,7.2,638
2025-05-18 23:05:00,36.7,31.2,5.5,634
2025-05-18 23:05:00,38.4,31.2,7.2,638
2025-05-18 23:05:00,38.3,31.2,7.1,637
2025-05-18 23:05:00,37.4,31.2,6.2,636
2025-05-18 23:05:00,36.7,31.2,5.5,634
2025-05-18 23:05:00,38.3,31.2,7.1,637
2025-05-18 23:05:00,38.7,31.2,7.5,638
2025-05-18 23:05:00,36.5,31.2,5.3,634
2025-05-18 23:05:00,38.6,31.2,7.4,638
2025-05-18 23:05:00,38.3,31.2,7.1,637
2025-05-18 23:05:00,37.3,31.2,6.2,635
2025-05-18 23:05:00,36.8,31.2,5.6,634
2025-05-18 23:05:00,38.2,31.2,6.9,637
2025-05-18 23:05:00,38.6,31.2,7.4,638
2025-05-18 23:05:00,36.5,31.2,5.3,634
2025-05-18 23:05:00,38.5,31.2,7.3,638
2025-05-18 23:05:00,38.0,31.2,6.8,637
2025-05-18 23:05:00,37.0,31.2,5.8,635
2025-05-18 23:05:00,37.1,31.2,5.9,635
2025-05-18 23:05:00,38.0,31.2,6.8,637
2025-05-18 23:05:00,37.7,31.2,6.6,636
2025-05-18 23:05:00,36.4,31.2,5.2,634
2025-05-18 23:05:00,38.0,31.2,6.8,637
2025-05-18 23:05:00,38.4,31.2,7.2,638
2025-05-18 23:05:00,36.4,31.2,5.2,634
2025-05-18 23:05:00,38.2,31.2,7.0,637
2025-05-18 23:06:00,38.6,31.2,7.4,638
2025-05-18 23:06:00,36.4,31.2,5.2,634
2025-05-18 23:06:00,38.3,31.2,7.1,637
2025-05-18 23:06:00,38.5,31.2,7.3,638
2025-05-18 23:06:00,36.4,31.2,5.2,634
2025-05-18 23:06:00,38.3,31.2,7.1,637
2025-05-18 23:06:00,38.4,31.2,7.2,638
2025-05-18 23:06:00,36.4,31.2,5.2,634
2025-05-18 23:06:00,38.5,31.2,7.3,638
2025-05-18 23:06:00,38.2,31.2,7.0,637
2025-05-18 23:06:00,36.4,31.2,5.2,633
2025-05-18 23:06:00,38.6,31.2,7.4,638
2025-05-18 23:06:00,38.2,31.2,7.0,637
2025-05-18 23:06:00,36.5,31.2,5.3,634
2025-05-18 23:06:00,38.6,31.2,7.4,638
2025-05-18 23:06:00,38.3,31.2,7.1,637
2025-05-18 23:06:00,36.5,31.2,5.3,634
2025-05-18 23:06:00,38.5,31.1,7.3,638
2025-05-18 23:06:00,38.1,31.1,7.0,637
2025-05-18 23:06:00,36.7,31.1,5.5,634
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,36.9,31.1,5.8,635
2025-05-18 23:06:00,37.0,31.1,5.9,635
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,37.4,31.1,6.3,636
2025-05-18 23:06:00,36.3,31.1,5.2,633
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,38.3,31.1,7.2,637
2025-05-18 23:06:00,36.2,31.1,5.1,633
2025-05-18 23:06:00,38.2,31.1,7.1,637
2025-05-18 23:06:00,38.0,31.1,6.9,637
2025-05-18 23:06:00,36.5,31.1,5.4,634
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,37.4,31.1,6.3,636
2025-05-18 23:06:00,36.3,31.1,5.2,633
2025-05-18 23:06:00,37.9,31.1,6.9,637
2025-05-18 23:06:00,38.3,31.1,7.3,637
2025-05-18 23:06:00,36.4,31.1,5.3,633
2025-05-18 23:06:00,38.2,31.1,7.2,637
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,37.1,31.1,6.0,635
2025-05-18 23:06:00,36.4,31.1,5.3,633
2025-05-18 23:06:00,37.9,31.1,6.9,637
2025-05-18 23:06:00,38.3,31.1,7.3,637
2025-05-18 23:06:00,36.3,31.1,5.2,633
2025-05-18 23:06:00,38.2,31.1,7.2,637
2025-05-18 23:06:00,37.9,31.1,6.8,637
2025-05-18 23:06:00,37.1,31.1,6.0,635
2025-05-18 23:06:00,36.4,31.1,5.3,633
2025-05-18 23:06:00,37.9,31.1,6.9,637
2025-05-18 23:06:00,38.2,31.1,7.1,637
2025-05-18 23:06:00,36.3,31.1,5.2,633
2025-05-18 23:06:00,38.2,31.1,7.1,637
2025-05-18 23:06:00,37.9,31.1,6.9,637
2025-05-18 23:06:00,37.1,31.1,6.0,635
2025-05-18 23:07:00,36.6,31.1,5.5,634
2025-05-18 23:07:00,38.0,31.1,7.0,637
2025-05-18 23:07:00,38.3,31.0,7.3,637
2025-05-18 23:07:00,36.3,31.1,5.2,633
2025-05-18 23:07:00,38.2,31.0,7.2,637
2025-05-18 23:07:00,38.2,31.0,7.2,637
2025-05-18 23:07:00,36.4,31.0,5.4,634
2025-05-18 23:07:00,38.3,31.0,7.3,637
2025-05-18 23:07:00,38.1,31.1,7.1,637
2025-05-18 23:07:00,36.3,31.1,5.2,633
2025-05-18 23:07:00,38.3,31.0,7.3,637
2025-05-18 23:07:00,38.2,31.0,7.2,637
2025-05-18 23:07:00,36.2,31.0,5.2,633
2025-05-18 23:07:00,38.2,31.0,7.2,637
2025-05-18 23:07:00,38.3,31.0,7.3,637
2025-05-18 23:07:00,36.1,31.0,5.1,633
2025-05-18 23:07:00,37.9,31.0,6.9,637
2025-05-18 23:07:00,38.4,31.0,7.4,638
2025-05-18 23:07:00,36.1,31.0,5.1,633
2025-05-18 23:07:00,38.1,31.0,7.1,637
2025-05-18 23:14:00,36.3,30.2,6.0,633
2025-05-18 23:14:00,35.4,30.2,5.2,632
2025-05-18 23:14:00,37.4,30.3,7.1,636
2025-05-18 23:14:00,37.5,30.3,7.2,636
2025-05-18 23:14:00,35.5,30.3,5.2,632
2025-05-18 23:14:00,37.5,30.3,7.2,636
2025-05-18 23:14:00,37.3,30.3,7.0,635
2025-05-18 23:14:00,36.1,30.2,5.8,633
2025-05-18 23:14:00,36.2,30.2,5.9,633
2025-05-18 23:14:00,37.3,30.3,7.0,635
2025-05-18 23:14:00,37.3,30.2,7.0,635
2025-05-18 23:14:00,35.4,30.2,5.2,632
2025-05-18 23:14:00,37.4,30.3,7.1,636
2025-05-18 23:14:00,37.8,30.2,7.5,636
2025-05-18 23:14:00,35.5,30.2,5.3,632
2025-05-18 23:14:00,37.5,30.2,7.3,636
2025-05-18 23:14:00,37.4,30.2,7.2,636
2025-05-18 23:14:00,35.6,30.2,5.4,632
2025-05-18 23:14:00,37.8,30.2,7.6,636
2025-05-18 23:14:00,37.4,30.2,7.1,636
2025-05-18 23:14:00,35.9,30.2,5.7,633
2025-05-18 23:14:00,37.3,30.2,7.0,635
2025-05-18 23:14:00,37.4,30.2,7.1,636
2025-05-18 23:14:00,36.3,30.2,6.1,633
2025-05-18 23:14:00,36.4,30.2,6.2,634
2025-05-18 23:14:00,37.4,30.2,7.1,636
2025-05-18 23:14:00,37.0,30.2,6.8,635
2025-05-18 23:14:00,35.8,30.2,5.5,632
2025-05-18 23:14:00,37.4,30.2,7.1,636
2025-05-18 23:14:00,37.5,30.2,7.3,636
2025-05-18 23:15:00,35.6,30.2,5.3,632
2025-05-18 23:15:00,37.4,30.2,7.1,636
2025-05-18 23:15:00,37.8,30.2,7.5,636
2025-05-18 23:15:00,35.6,30.2,5.3,632
2025-05-18 23:15:00,37.5,30.2,7.2,636
2025-05-18 23:15:00,37.7,30.2,7.5,636
2025-05-18 23:15:00,35.5,30.2,5.2,632
2025-05-18 23:15:00,37.7,30.2,7.4,636
2025-05-18 23:15:00,37.5,30.2,7.3,636
2025-05-18 23:15:00,35.8,30.2,5.5,632
2025-05-18 23:15:00,38.0,30.2,7.7,637
2025-05-18 23:15:00,37.4,30.2,7.2,636
2025-05-18 23:15:00,36.2,30.2,5.9,633
2025-05-18 23:15:00,36.9,30.2,6.7,635
2025-05-18 23:15:00,37.4,30.2,7.1,636
2025-05-18 23:15:00,36.9,30.2,6.6,634
2025-05-18 23:15:00,35.8,30.2,5.6,632
2025-05-18 23:15:00,37.5,30.2,7.2,636
2025-05-18 23:15:00,37.9,30.2,7.7,637
2025-05-18 23:15:00,35.7,30.2,5.5,632
2025-05-18 23:15:00,37.9,30.2,7.7,637
2025-05-18 23:15:00,37.4,30.2,7.1,636
2025-05-18 23:15:00,36.3,30.2,6.1,633
2025-05-18 23:15:00,36.2,30.2,6.0,633
2025-05-18 23:15:00,37.4,30.2,7.1,636
2025-05-18 23:15:00,37.6,30.2,7.4,636
2025-05-18 23:15:00,35.6,30.2,5.4,632
2025-05-18 23:15:00,37.7,30.2,7.5,636
2025-05-18 23:15:00,37.6,30.2,7.5,636
